group,variable,value
Peruvian,Fruits & Veggies,0.013647601426776748
Peruvian,Music Venues,0.015322642270144701
Peruvian,Korean,0.013647601408117853
Peruvian,Amusement Parks,0.01562596024121736
Peruvian,Automotive,0.013647601122396193
Peruvian,Tapas-Small Plates,0.013647601184152607
Peruvian,Scandinavian,0.05783261142847066
Peruvian,Outlet Stores,0.07482923868876704
Peruvian,Laotian,0.04696198393396371
Peruvian,Pizza,0.01364760176688786
Peruvian,Buffets,0.01853164120411858
Peruvian,Malaysian,0.017180711313709296
Peruvian,Food Delivery Services,0.015381938613742563
Peruvian,Desserts,0.013647601286246449
Peruvian,Car Wash,0.013647600571320856
Peruvian,Creperies,0.013647601789883772
Peruvian,Basque,0.013647602397456765
Peruvian,Health Markets,0.013647602030457336
Peruvian,Pool Halls,0.013647601917675792
Peruvian,Cultural Center,0.23418498662524806
Peruvian,Specialty Food,0.016747261279978897
Peruvian,Sushi Bars,0.014122975656323318
Peruvian,Piano Bars,0.23418498662524806
Peruvian,Arcades,0.01364760080637295
Peruvian,Italian,0.0136476018985178
Peruvian,Cheesesteaks,0.013647601179670564
Peruvian,Chicken Wings,0.014250529885182715
Peruvian,Bakeries,0.015337581369512647
Peruvian,Hot Pot,0.03798524968090585
Peruvian,Pubs,0.023824635533765567
Peruvian,Shanghainese,0.03964135438476425
Peruvian,Sandwiches,0.02538393606699834
Peruvian,Irish,0.013647601143798075
Peruvian,Juice Bars & Smoothies,0.013647601680308452
Peruvian,Food Court,0.013647601449783404
Peruvian,Barbeque,0.025922612748231842
Peruvian,American (Traditional),0.03315669253507886
Peruvian,Live-Raw Food,0.01364760073719835
Peruvian,Kosher,0.021952452209293514
Peruvian,Mongolian,0.04564185934622204
Peruvian,Hookah Bars,0.013647601033521957
Peruvian,Soup,0.016821244920725998
Peruvian,Chocolatiers & Shops,0.23418498662524806
Peruvian,Indonesian,0.23418498662524806
Peruvian,Personal Shopping,0.09113688636752651
Peruvian,Tapas Bars,0.018887916620323814
Peruvian,Cambodian,0.23418199573475104
Peruvian,Gelato,0.013647601549326776
Peruvian,Drugstores,0.013647601448706933
Peruvian,Hotels,0.01364760142028501
Peruvian,Fondue,0.01897619027783052
Peruvian,Japanese,0.01364760035684572
Peruvian,Cheese Shops,0.013647600768150098
Peruvian,Soul Food,0.013647601603613465
Peruvian,Mediterranean,0.019026863997850287
Peruvian,Pakistani,0.013647600627717344
Peruvian,Casinos,0.013647601100044546
Peruvian,Vegetarian,0.030364277650668136
Peruvian,Breakfast & Brunch,0.02537109910690749
Peruvian,Breweries,0.013647601775051565
Peruvian,Hawaiian,0.014868539111205795
Peruvian,Shopping Centers,0.013647601364134343
Peruvian,Filipino,0.01364760137986315
Peruvian,Salvadoran,0.013647600876784448
Peruvian,Vegan,0.015348836425619374
Peruvian,Active Life,0.01620084929137665
Peruvian,Ukrainian,0.058763946861712504
Peruvian,Landmarks & Historical Buildings,0.013647601421263197
Peruvian,Do-It-Yourself Food,0.017014611407543945
Peruvian,Coffee & Tea,0.014982785904480597
Peruvian,Chinese,0.33879243097018713
Peruvian,Swimming Pools,0.23418498662524806
Peruvian,Cajun-Creole,0.01364760163273739
Peruvian,Greek,0.013647601912579828
Peruvian,Ramen,0.013647601342784208
Peruvian,Bowling,0.013647601554560834
Peruvian,Spanish,0.015027777291099846
Peruvian,Cafes,0.020285940223843824
Peruvian,Cuban,0.04135710646237341
Peruvian,Seafood,0.024948811309373292
Peruvian,Belgian,0.013647601426111947
Peruvian,Salad,0.02124708822741896
Peruvian,Russian,0.013647601905347926
Peruvian,Lebanese,0.013647601621385478
Peruvian,German,0.013647600832860237
Peruvian,Comfort Food,0.013647602082084185
Peruvian,Cantonese,0.20506153377162262
Peruvian,Bubble Tea,0.018098172749718575
Peruvian,Singaporean,0.013647601695412341
Peruvian,Cocktail Bars,0.01486074637773356
Peruvian,Nightlife,0.02962160037919132
Peruvian,Ice Cream & Frozen Yogurt,0.013647601698037927
Peruvian,Bistros,0.01364760169372312
Peruvian,Local Flavor,0.013647601424628966
Peruvian,RV Parks,0.013647601525389744
Peruvian,Canadian (New),0.05323134000614429
Peruvian,Diners,0.014507565525717733
Peruvian,Delis,0.013647600746550996
Peruvian,Party & Event Planning,0.013647601623462654
Peruvian,Festivals,0.013647600860023201
Peruvian,Food,0.24101117695615518
Peruvian,Street Vendors,0.9908242213423295
Peruvian,Ethiopian,0.013647601207073142
Peruvian,Food Trucks,0.9907373824872587
Peruvian,Cafeteria,0.23418498662524806
Peruvian,Dim Sum,0.9826924145616825
Peruvian,Scottish,0.013647601628072556
Peruvian,Middle Eastern,0.0136476010504548
Peruvian,Pretzels,0.01364760075026314
Peruvian,Taiwanese,0.02246958997604771
Internet Cafes,Karaoke,0.0
Internet Cafes,Seafood Markets,0.0
Internet Cafes,British,0.0
Internet Cafes,American (New),0.0
Internet Cafes,Peruvian,0.013647601743448838
Internet Cafes,Internet Cafes,1.0
Internet Cafes,Food Stands,0.0
Internet Cafes,Vietnamese,0.0
Internet Cafes,Dance Clubs,0.0
Internet Cafes,Argentine,0.011658008050759196
Internet Cafes,Asian Fusion,0.0
Internet Cafes,African,0.0
Internet Cafes,Sports Bars,0.0
Internet Cafes,Burgers,0.0
Internet Cafes,Halal,0.0
Internet Cafes,Donuts,0.01276040591172985
Internet Cafes,Szechuan,0.0
Internet Cafes,Dive Bars,0.0
Internet Cafes,Turkish,0.017039184202193178
Internet Cafes,Venues & Event Spaces,0.0
Internet Cafes,Gastropubs,0.0
Internet Cafes,Indian,0.0
Internet Cafes,Moroccan,0.012184495183982496
Internet Cafes,Polish,0.016004549934851633
Internet Cafes,Champagne Bars,0.029070114716249866
Internet Cafes,Southern,0.0
Internet Cafes,Lounges,0.0
Internet Cafes,Wineries,0.0
Internet Cafes,Tea Rooms,0.0
Internet Cafes,Bagels,0.0
Internet Cafes,Beer, Wine & Spirits,0.0
Internet Cafes,Persian-Iranian,0.0
Internet Cafes,Latin American,0.0
Internet Cafes,Tours,0.03939170941743354
Internet Cafes,Wine Bars,0.0
Internet Cafes,Shopping,0.0
Internet Cafes,Portuguese,0.0999999969824647
Internet Cafes,Meat Shops,0.0
Internet Cafes,Mexican,0.0
Internet Cafes,Hotels & Travel,0.0
Internet Cafes,Performing Arts,0.0
Internet Cafes,Venezuelan,0.0
Internet Cafes,Steakhouses,0.0
Internet Cafes,Afghan,0.0
Internet Cafes,Modern European,0.0
Internet Cafes,Convenience Stores,0.0
Internet Cafes,Golf,0.0
Internet Cafes,Grocery,0.0
Internet Cafes,Event Planning & Services,0.0
Internet Cafes,Country Dance Halls,0.09999999625486894
Internet Cafes,Fish & Chips,0.0
Internet Cafes,Distilleries,0.009873538718930808
Internet Cafes,Fast Food,0.0
Internet Cafes,Shaved Ice,0.013588121945718547
Internet Cafes,Ethnic Food,0.0
Internet Cafes,Bars,0.0
Internet Cafes,Public Services & Government,0.0
Internet Cafes,Brasseries,0.0
Internet Cafes,Hot Dogs,0.0
Internet Cafes,Cinema,0.0
Internet Cafes,Caterers,0.0
Internet Cafes,French,0.0
Internet Cafes,Caribbean,0.0
Internet Cafes,Arts & Entertainment,0.0
Internet Cafes,Arabian,0.0
Internet Cafes,Thai,0.0
Internet Cafes,Butcher,0.0
Internet Cafes,Himalayan-Nepalese,0.014550875264481594
Internet Cafes,Brazilian,0.0
Internet Cafes,Gluten-Free,0.0
Internet Cafes,Jazz & Blues,0.0
Internet Cafes,Adult Entertainment,0.0999999969824647
Internet Cafes,Tex-Mex,0.0
Internet Cafes,Fruits & Veggies,0.0
Internet Cafes,Music Venues,0.0
Internet Cafes,Korean,0.0
Internet Cafes,Amusement Parks,0.0
Internet Cafes,Automotive,0.0
Internet Cafes,Tapas-Small Plates,0.0
Internet Cafes,Scandinavian,0.019084579143403287
Internet Cafes,Outlet Stores,0.026489348203793915
Internet Cafes,Laotian,0.014247802689242679
Internet Cafes,Pizza,0.0
Internet Cafes,Buffets,0.0
Internet Cafes,Malaysian,0.0
Internet Cafes,Food Delivery Services,0.0
Internet Cafes,Desserts,0.0
Internet Cafes,Car Wash,0.0
Internet Cafes,Creperies,0.0
Internet Cafes,Basque,0.0
Internet Cafes,Health Markets,0.0
Internet Cafes,Pool Halls,0.0
Internet Cafes,Cultural Center,0.09999999690970512
Internet Cafes,Specialty Food,0.0
Internet Cafes,Sushi Bars,0.0
Internet Cafes,Piano Bars,0.0999999969824647
Internet Cafes,Arcades,0.0
Internet Cafes,Italian,0.0
Internet Cafes,Cheesesteaks,0.0
Internet Cafes,Chicken Wings,0.0
Internet Cafes,Bakeries,0.0
Internet Cafes,Hot Pot,0.01048475104384773
Internet Cafes,Pubs,0.0
Internet Cafes,Shanghainese,0.01121839184217842
Internet Cafes,Sandwiches,0.0
Internet Cafes,Irish,0.0
Internet Cafes,Juice Bars & Smoothies,0.0
Internet Cafes,Food Court,0.0
Internet Cafes,Barbeque,0.6012969502239903
Internet Cafes,American (Traditional),0.6034479413484328
Internet Cafes,Live-Raw Food,0.0
Internet Cafes,Kosher,0.0
Internet Cafes,Mongolian,0.013798042298308675
Internet Cafes,Hookah Bars,0.0
Internet Cafes,Soup,0.0
Internet Cafes,Chocolatiers & Shops,0.0999999969824647
Internet Cafes,Indonesian,0.0999999969824647
Internet Cafes,Personal Shopping,0.0
Internet Cafes,Tapas Bars,0.0
Internet Cafes,Cambodian,0.09999610787961999
Internet Cafes,Gelato,0.0
Internet Cafes,Drugstores,0.0
Internet Cafes,Hotels,0.0
Internet Cafes,Fondue,0.0
Internet Cafes,Japanese,0.0
Internet Cafes,Cheese Shops,0.0
Internet Cafes,Soul Food,0.0
Internet Cafes,Mediterranean,0.0
Internet Cafes,Pakistani,0.0
Internet Cafes,Casinos,0.0
Internet Cafes,Vegetarian,0.0
Internet Cafes,Breakfast & Brunch,0.44722658731220344
Internet Cafes,Breweries,0.0
Internet Cafes,Hawaiian,0.0
Internet Cafes,Shopping Centers,0.0
Internet Cafes,Filipino,0.0
Internet Cafes,Salvadoran,0.0
Internet Cafes,Vegan,0.0
Internet Cafes,Active Life,0.0
Internet Cafes,Ukrainian,0.019490740451315745
Internet Cafes,Landmarks & Historical Buildings,0.0
Internet Cafes,Do-It-Yourself Food,0.0
Internet Cafes,Coffee & Tea,0.09922183304832323
Internet Cafes,Chinese,0.0
Internet Cafes,Swimming Pools,0.0999999969824647
Internet Cafes,Cajun-Creole,0.0
Internet Cafes,Greek,0.0
Internet Cafes,Ramen,0.0
Internet Cafes,Bowling,0.0
Internet Cafes,Spanish,0.0
Internet Cafes,Cafes,0.0
Internet Cafes,Cuban,0.011954023847730744
Internet Cafes,Seafood,0.0
Internet Cafes,Belgian,0.0
Internet Cafes,Salad,0.0
Internet Cafes,Russian,0.0
Internet Cafes,Lebanese,0.0
Internet Cafes,German,0.0
Internet Cafes,Comfort Food,0.0
Internet Cafes,Cantonese,0.0
Internet Cafes,Bubble Tea,0.0
Internet Cafes,Singaporean,0.0
Internet Cafes,Cocktail Bars,0.0
Internet Cafes,Nightlife,0.0
Internet Cafes,Ice Cream & Frozen Yogurt,0.0
Internet Cafes,Bistros,0.0
Internet Cafes,Local Flavor,0.0
Internet Cafes,RV Parks,0.0
Internet Cafes,Canadian (New),0.017088900800434025
Internet Cafes,Diners,0.9977988193405981
Internet Cafes,Delis,0.0
Internet Cafes,Party & Event Planning,0.0
Internet Cafes,Festivals,0.0
Internet Cafes,Food,0.0
Internet Cafes,Street Vendors,0.0
Internet Cafes,Ethiopian,0.0
Internet Cafes,Food Trucks,0.0
Internet Cafes,Cafeteria,0.0999999969824647
Internet Cafes,Dim Sum,0.0
Internet Cafes,Scottish,0.0
Internet Cafes,Middle Eastern,0.0
Internet Cafes,Pretzels,0.0
Internet Cafes,Taiwanese,0.0
Food Stands,Karaoke,0.0
Food Stands,Seafood Markets,0.0
Food Stands,British,0.0
Food Stands,American (New),0.0
Food Stands,Peruvian,0.013647601307885775
Food Stands,Internet Cafes,0.0
Food Stands,Food Stands,1.0
Food Stands,Vietnamese,0.0
Food Stands,Dance Clubs,0.0
Food Stands,Argentine,0.011655976176230754
Food Stands,Asian Fusion,0.0
Food Stands,African,0.0
Food Stands,Sports Bars,0.0
Food Stands,Burgers,0.0
Food Stands,Halal,0.0
Food Stands,Donuts,0.01275834421880799
Food Stands,Szechuan,0.0
Food Stands,Dive Bars,0.0
Food Stands,Turkish,0.01713761155260944
Food Stands,Venues & Event Spaces,0.0
Food Stands,Gastropubs,0.0
Food Stands,Indian,0.0
Food Stands,Moroccan,0.012170321966638503
Food Stands,Polish,0.016004406646948455
Food Stands,Champagne Bars,0.03049422735577335
Food Stands,Southern,0.0
Food Stands,Lounges,0.0
Food Stands,Wineries,0.0
Food Stands,Tea Rooms,0.0
Food Stands,Bagels,0.0
Food Stands,Beer, Wine & Spirits,0.0
Food Stands,Persian-Iranian,0.0
Food Stands,Latin American,0.0
Food Stands,Tours,0.03949645771236242
Food Stands,Wine Bars,0.0
Food Stands,Shopping,0.0
Food Stands,Portuguese,0.09999999649796218
Food Stands,Meat Shops,0.0
Food Stands,Mexican,0.0
Food Stands,Hotels & Travel,0.0
Food Stands,Performing Arts,0.0
Food Stands,Venezuelan,0.0
Food Stands,Steakhouses,0.0
Food Stands,Afghan,0.0
Food Stands,Modern European,0.0
Food Stands,Convenience Stores,0.0
Food Stands,Golf,0.0
Food Stands,Grocery,0.0
Food Stands,Event Planning & Services,0.0
Food Stands,Country Dance Halls,0.09999997572263258
Food Stands,Fish & Chips,0.0
Food Stands,Distilleries,0.009873661584507896
Food Stands,Fast Food,0.0
Food Stands,Shaved Ice,0.990818793191454
Food Stands,Ethnic Food,0.0
Food Stands,Bars,0.0
Food Stands,Public Services & Government,0.04564084997349725
Food Stands,Brasseries,0.0
Food Stands,Hot Dogs,0.0
Food Stands,Cinema,0.0
Food Stands,Caterers,0.0
Food Stands,French,0.0
Food Stands,Caribbean,0.0
Food Stands,Arts & Entertainment,0.0
Food Stands,Arabian,0.0
Food Stands,Thai,0.0
Food Stands,Butcher,0.0
Food Stands,Himalayan-Nepalese,0.014385711146111648
Food Stands,Brazilian,0.0
Food Stands,Gluten-Free,0.0
Food Stands,Jazz & Blues,0.0
Food Stands,Adult Entertainment,0.09999999649796218
Food Stands,Tex-Mex,0.0
Food Stands,Fruits & Veggies,0.0
Food Stands,Music Venues,0.0
Food Stands,Korean,0.0
Food Stands,Amusement Parks,0.0
Food Stands,Automotive,0.0
Food Stands,Tapas-Small Plates,0.0
Food Stands,Scandinavian,0.019085044156267827
Food Stands,Outlet Stores,0.026486729151176676
Food Stands,Laotian,0.014436688033593235
Food Stands,Pizza,0.0
Food Stands,Buffets,0.0
Food Stands,Malaysian,0.0
Food Stands,Food Delivery Services,0.0
Food Stands,Desserts,0.0
Food Stands,Car Wash,0.0
Food Stands,Creperies,0.0
Food Stands,Basque,0.0
Food Stands,Health Markets,0.0
Food Stands,Pool Halls,0.0
Food Stands,Cultural Center,0.09999999613416428
Food Stands,Specialty Food,0.0
Food Stands,Sushi Bars,0.0
Food Stands,Piano Bars,0.09999999649796218
Food Stands,Arcades,0.0
Food Stands,Italian,0.0
Food Stands,Cheesesteaks,0.0
Food Stands,Chicken Wings,0.0
Food Stands,Bakeries,0.0
Food Stands,Hot Pot,0.010482814508724306
Food Stands,Pubs,0.0
Food Stands,Shanghainese,0.01113090880608476
Food Stands,Sandwiches,0.0
Food Stands,Irish,0.0
Food Stands,Juice Bars & Smoothies,0.0
Food Stands,Food Court,0.0
Food Stands,Barbeque,0.0
Food Stands,American (Traditional),0.0
Food Stands,Live-Raw Food,0.0
Food Stands,Kosher,0.0
Food Stands,Mongolian,0.013795654662356374
Food Stands,Hookah Bars,0.0
Food Stands,Soup,0.0
Food Stands,Chocolatiers & Shops,0.09999999649796218
Food Stands,Indonesian,0.09999999649796218
Food Stands,Personal Shopping,0.0
Food Stands,Tapas Bars,0.0
Food Stands,Cambodian,0.09999991375320322
Food Stands,Gelato,0.0
Food Stands,Drugstores,0.0
Food Stands,Hotels,0.0
Food Stands,Fondue,0.0
Food Stands,Japanese,0.0
Food Stands,Cheese Shops,0.0
Food Stands,Soul Food,0.0
Food Stands,Mediterranean,0.0
Food Stands,Pakistani,0.0
Food Stands,Casinos,0.0
Food Stands,Vegetarian,0.0
Food Stands,Breakfast & Brunch,0.0
Food Stands,Breweries,0.0
Food Stands,Hawaiian,0.0
Food Stands,Shopping Centers,0.0
Food Stands,Filipino,0.0
Food Stands,Salvadoran,0.0
Food Stands,Vegan,0.0
Food Stands,Active Life,0.0
Food Stands,Ukrainian,0.019489925058283477
Food Stands,Landmarks & Historical Buildings,0.0
Food Stands,Do-It-Yourself Food,0.0
Food Stands,Coffee & Tea,0.0
Food Stands,Chinese,0.0
Food Stands,Swimming Pools,0.09999999649796218
Food Stands,Cajun-Creole,0.0
Food Stands,Greek,0.0
Food Stands,Ramen,0.0
Food Stands,Bowling,0.0
Food Stands,Spanish,0.0
Food Stands,Cafes,0.0
Food Stands,Cuban,0.011945095243744808
Food Stands,Seafood,0.0
Food Stands,Belgian,0.0
Food Stands,Salad,0.0
Food Stands,Russian,0.0
Food Stands,Lebanese,0.0
Food Stands,German,0.0
Food Stands,Comfort Food,0.0
Food Stands,Cantonese,0.0
Food Stands,Bubble Tea,0.0
Food Stands,Singaporean,0.0
Food Stands,Cocktail Bars,0.0
Food Stands,Nightlife,0.0
Food Stands,Ice Cream & Frozen Yogurt,0.0
Food Stands,Bistros,0.0
Food Stands,Local Flavor,0.0
Food Stands,RV Parks,0.0
Food Stands,Canadian (New),0.017086366760409154
Food Stands,Diners,0.0
Food Stands,Delis,0.0
Food Stands,Party & Event Planning,0.0
Food Stands,Festivals,0.0
Food Stands,Food,0.0
Food Stands,Street Vendors,0.0
Food Stands,Ethiopian,0.0
Food Stands,Food Trucks,0.0
Food Stands,Cafeteria,0.09999999649796218
Food Stands,Dim Sum,0.0
Food Stands,Scottish,0.0
Food Stands,Middle Eastern,0.0
Food Stands,Pretzels,0.0
Food Stands,Taiwanese,0.0
Vietnamese,Karaoke,0.0
Vietnamese,Seafood Markets,0.0
Vietnamese,British,0.0
Vietnamese,American (New),0.0
Vietnamese,Peruvian,0.013647600023697741
Vietnamese,Internet Cafes,0.0
Vietnamese,Food Stands,0.0
Vietnamese,Vietnamese,1.0
Vietnamese,Dance Clubs,0.0
Vietnamese,Argentine,0.011656077175240276
Vietnamese,Asian Fusion,0.0
Vietnamese,African,0.0
Vietnamese,Sports Bars,0.0
Vietnamese,Burgers,0.0
Vietnamese,Halal,0.0
Vietnamese,Donuts,0.012745478023176464
Vietnamese,Szechuan,0.0
Vietnamese,Dive Bars,0.0
Vietnamese,Turkish,0.017031553106613785
Vietnamese,Venues & Event Spaces,0.0
Vietnamese,Gastropubs,0.906397135169486
Vietnamese,Indian,0.0
Vietnamese,Moroccan,0.012202181642316647
Vietnamese,Polish,0.016004707473005118
Vietnamese,Champagne Bars,0.03256492989114229
Vietnamese,Southern,0.0
Vietnamese,Lounges,0.0
Vietnamese,Wineries,0.0
Vietnamese,Tea Rooms,0.0
Vietnamese,Bagels,0.0
Vietnamese,Beer, Wine & Spirits,0.0
Vietnamese,Persian-Iranian,0.0
Vietnamese,Latin American,0.0
Vietnamese,Tours,0.039444209150352454
Vietnamese,Wine Bars,0.0
Vietnamese,Shopping,0.0
Vietnamese,Portuguese,0.09999999279488984
Vietnamese,Meat Shops,0.0
Vietnamese,Mexican,0.0
Vietnamese,Hotels & Travel,0.0
Vietnamese,Performing Arts,0.0
Vietnamese,Venezuelan,0.0
Vietnamese,Steakhouses,0.0
Vietnamese,Afghan,0.0
Vietnamese,Modern European,0.0
Vietnamese,Convenience Stores,0.0
Vietnamese,Golf,0.0
Vietnamese,Grocery,0.0
Vietnamese,Event Planning & Services,0.0
Vietnamese,Country Dance Halls,0.09999999279488984
Vietnamese,Fish & Chips,0.0
Vietnamese,Distilleries,0.009873824131295318
Vietnamese,Fast Food,0.0
Vietnamese,Shaved Ice,0.01359159345698951
Vietnamese,Ethnic Food,0.0
Vietnamese,Bars,0.0
Vietnamese,Public Services & Government,0.0
Vietnamese,Brasseries,0.0
Vietnamese,Hot Dogs,0.0
Vietnamese,Cinema,0.0
Vietnamese,Caterers,0.0
Vietnamese,French,0.0
Vietnamese,Caribbean,0.0
Vietnamese,Arts & Entertainment,0.0
Vietnamese,Arabian,0.0
Vietnamese,Thai,0.0
Vietnamese,Butcher,0.0
Vietnamese,Himalayan-Nepalese,0.01445636957776083
Vietnamese,Brazilian,0.0
Vietnamese,Gluten-Free,0.0
Vietnamese,Jazz & Blues,0.0
Vietnamese,Adult Entertainment,0.09999999279488984
Vietnamese,Tex-Mex,0.0
Vietnamese,Fruits & Veggies,0.0
Vietnamese,Music Venues,0.0
Vietnamese,Korean,0.0
Vietnamese,Amusement Parks,0.0
Vietnamese,Automotive,0.0
Vietnamese,Tapas-Small Plates,0.0
Vietnamese,Scandinavian,0.019085355568841604
Vietnamese,Outlet Stores,0.026489999819962962
Vietnamese,Laotian,0.014278112037554927
Vietnamese,Pizza,0.0
Vietnamese,Buffets,0.0
Vietnamese,Malaysian,0.0
Vietnamese,Food Delivery Services,0.0
